"","country","year","web.cap","elec.cap","gdp.cap","sec.cap","ter.cap","edubux","fHIV","mHIV","tHIV","teenmom","contrac","ter.gdr","wrk.fem","pop"
"1","Arab World",2011,29.7077613854283,NA,7005.47954193458,71.7578811645508,24.5108509063721,NA,NA,NA,NA,NA,51.5969959648706,105.271005630493,NA,355137048
"2","Arab World",2010,26.7472508954194,84.3392411755824,6032.99665792168,69.3672790527344,24.995059967041,NA,NA,NA,NA,NA,NA,104.525995254517,NA,347735036
"3","Arab World",2009,22.9736886447081,NA,5267.55256440419,68.4103012084961,24.2749195098877,NA,NA,NA,NA,NA,NA,104.288995265961,NA,340149038
"4","Arab World",2008,18.5935311754275,NA,6255.76115759129,66.5160675048828,23.6071395874023,11.959324836731,NA,NA,NA,NA,NA,103.821003437042,17.4350028068419,332424892
"5","Arab World",2007,14.2059022369738,NA,5046.81706051947,65.7852783203125,22.8650798797607,NA,NA,NA,NA,NA,NA,95.8069980144501,17.501707094583,324693498
"6","Arab World",2006,11.6546479149058,NA,4414.09339806809,67.162971496582,22.2434501647949,13.3700103759766,NA,NA,NA,NA,NA,97.8799998760223,16.607124973605,317125787
"7","Arab World",2005,8.39314172532196,NA,3796.02180508101,67.3781280517578,21.7258701324463,NA,0.124812526063634,0.104657079162609,0.139399238963053,NA,NA,95.4540014266968,NA,309824383
"8","Caribbean small states",2011,42.4852319673373,NA,9244.10258766153,91.1109008789063,21.6976795196533,18.0788593292236,0.819418749507642,0.81879251352658,1.68523866565589,NA,NA,204.288005828857,NA,6924204
"9","Caribbean small states",2010,35.4062549685912,91.2582299125862,8628.04054805609,90.9215927124023,21.8479309082031,17.0975494384766,0.84693104085782,0.816239042538215,1.72647406374815,NA,NA,203.167009353638,NA,6881636
"10","Caribbean small states",2009,31.3505815740814,NA,8211.47616958703,91.962646484375,20.471809387207,15.2978401184082,0.89813267915406,0.82275278337364,1.73870653766295,NA,NA,199.737000465393,NA,6837418
"11","Caribbean small states",2008,27.1613661785619,NA,9819.92828699447,91.9519882202148,19.9900894165039,16.32546043396,0.907163009105062,0.897718404169789,1.75046736133581,NA,NA,191.685998439789,NA,6792178
"12","Caribbean small states",2007,23.9780854131699,NA,8662.28950898996,91.1757202148438,18.455810546875,15.5021295547485,0.940961924717921,0.941977355525424,1.7486291800656,NA,NA,192.908000946045,NA,6746333
"13","Caribbean small states",2006,21.7977695713931,NA,7833.99165281117,89.8306427001953,17.2149105072021,NA,0.998476334883711,0.957930638683369,1.78949050608483,NA,NA,192.084002494812,NA,6700409
"14","Caribbean small states",2005,19.1319142464481,NA,7000.51163129625,88.540901184082,17.0738906860352,13.8088703155518,1.08249986745761,1.02607386405685,1.76543314231171,NA,NA,188.729000091553,45.6228224383772,6654820
"15","Central Europe and the Baltics",2011,58.8573921348573,NA,13711.7748189543,97.2688522338867,64.4637680053711,10.4272699356079,NA,NA,NA,NA,NA,145.869994163513,47.5414217066887,104644940
"16","Central Europe and the Baltics",2010,58.3501669587243,100,12452.4239335457,96.5266189575195,65.63916015625,10.5958099365234,NA,NA,NA,NA,NA,144.613003730774,47.7454956140958,104684690
"17","Central Europe and the Baltics",2009,54.8702244711506,NA,12105.4242958288,95.4860992431641,65.3810195922852,11.0212898254395,NA,NA,NA,NA,NA,141.437995433807,47.4821239220612,104924372
"18","Central Europe and the Baltics",2008,50.48331469867,NA,14371.247893335,95.1872177124023,63.9912490844727,11.263469696045,NA,NA,NA,NA,NA,140.957999229431,47.2425059981944,105126686
"19","Central Europe and the Baltics",2007,45.1142814939245,NA,11896.4591465531,94.2660064697266,61.3253593444824,11.113920211792,NA,NA,NA,NA,NA,139.221000671387,47.251548814331,105504531
"20","Central Europe and the Baltics",2006,40.6587637475186,NA,9403.33749119234,93.6923599243164,59.0879211425781,11.253065109253,NA,NA,NA,NA,NA,138.118994235992,47.6002067641016,105999320
"21","Central Europe and the Baltics",2005,34.6472932177625,NA,8294.53693451261,93.3837738037109,56.6374702453613,12.0725202560425,NA,NA,NA,NA,NA,136.313998699188,47.6659227898585,106254694
"22","East Asia & Pacific (all income levels)",2011,37.2364124848217,NA,8559.79111575648,82.9225692749023,28.596040725708,15.4757151603699,NA,NA,NA,NA,80.4769466969726,105.623996257782,NA,2218885525
"23","East Asia & Pacific (all income levels)",2010,34.2294861026892,95.069769393946,7457.99497717298,80.4310302734375,27.322509765625,16.1606101989746,NA,NA,NA,NA,NA,104.442000389099,NA,2204288426
"24","East Asia & Pacific (all income levels)",2009,29.512323897857,NA,6467.9200668559,77.688606262207,25.9272003173828,16.6570549011231,NA,NA,NA,NA,NA,103.030002117157,NA,2189606050
"25","East Asia & Pacific (all income levels)",2008,25.2529265118703,NA,6338.95551434923,74.5260314941406,24.4665203094482,14.2403149604797,NA,NA,NA,NA,NA,101.047003269196,NA,2174719656
"26","East Asia & Pacific (all income levels)",2007,20.7661147435158,NA,5536.55293790233,71.8729019165039,23.9211196899414,14.9443101882935,NA,NA,NA,NA,NA,99.2179989814758,NA,2159387236
"27","East Asia & Pacific (all income levels)",2006,16.6176466969737,NA,4978.49744889392,68.083137512207,23.4173202514648,NA,NA,NA,NA,NA,NA,95.2939987182617,NA,2144246853
"28","East Asia & Pacific (all income levels)",2005,14.6663590410613,NA,4726.012043026,66.0097198486328,22.6558399200439,NA,NA,NA,NA,NA,NA,91.7680025100708,NA,2128477366
"29","East Asia & Pacific (developing only)",2011,32.2415471132212,NA,4700.0581668863,81.2793807983398,25.4784507751465,NA,NA,NA,NA,NA,80.4887246101759,108.877003192902,NA,1977437756
"30","East Asia & Pacific (developing only)",2010,28.9560564628934,94.7844997274318,3885.40719219804,78.6724166870117,24.3106594085693,15.4358749389648,NA,NA,NA,NA,NA,107.638001441956,NA,1963520100
"31","East Asia & Pacific (developing only)",2009,23.7682630516695,NA,3262.25567716781,75.8094100952148,22.9083805084229,NA,NA,NA,NA,NA,NA,106.429004669189,NA,1949702239
"32","East Asia & Pacific (developing only)",2008,19.2594204939169,NA,3045.70437856082,72.5485610961914,21.3651695251465,14.0386400222778,NA,NA,NA,NA,NA,104.567003250122,NA,1935787439
"33","East Asia & Pacific (developing only)",2007,14.382235676457,NA,2426.90451727617,69.8083114624023,20.7519207000732,14.9443101882935,NA,NA,NA,NA,NA,102.866005897522,NA,1921722808
"34","East Asia & Pacific (developing only)",2006,10.1737693906643,NA,1936.25632602582,65.8370971679688,20.130859375,NA,NA,NA,NA,NA,NA,98.3860015869141,NA,1907488238
"35","East Asia & Pacific (developing only)",2005,8.31914345082198,NA,1623.10110459626,63.516040802002,19.2413902282715,NA,NA,NA,NA,NA,NA,94.242000579834,NA,1892683436
"36","Euro area",2011,72.0594630051325,NA,40420.6288261215,107.641448974609,66.0655364990234,11.6565198898316,NA,NA,NA,NA,NA,120.939004421234,47.9861283507225,336959325
"37","Euro area",2010,71.0219173579532,100,37574.2183190553,106.850509643555,64.1714401245117,11.060670375824,NA,NA,NA,NA,NA,120.647001266479,47.7834682380639,336194986
"38","Euro area",2009,67.1151870547143,NA,38442.552626572,105.42537689209,62.2334594726563,11.5740399360656,NA,NA,NA,NA,NA,120.8899974823,47.462013730075,335429309
"39","Euro area",2008,64.8239515016331,NA,42169.4074017283,105.260292053223,61.1020393371582,11.500159740448,NA,NA,NA,NA,NA,120.314002037048,46.667673128886,334374964
"40","Euro area",2007,61.364663589131,NA,38647.3100968739,104.820358276367,60.2991104125977,11.5937347412109,NA,NA,NA,NA,NA,119.81999874115,46.4816753856672,332755423
"41","Euro area",2006,54.919304542856,NA,33738.0196940736,105.043060302734,59.9063987731934,11.4394397735596,NA,NA,NA,NA,NA,119.037997722626,46.2253721796526,331029775
"42","Euro area",2005,51.2440183863941,NA,31930.6096238361,104.697486877441,58.9313087463379,11.4164304733276,NA,NA,NA,NA,NA,118.039000034332,45.9404338282956,329487835
"43","Europe & Central Asia (all income levels)",2011,59.2942406373488,NA,25644.2032742489,98.9657135009766,61.7588691711426,11.9828748703003,NA,NA,NA,NA,NA,122.374999523163,47.5037729817123,893519320
"44","Europe & Central Asia (all income levels)",2010,56.2984833665898,99.9797466570946,23403.7733545856,98.1299133300781,60.6164588928223,11.5132899284363,NA,NA,NA,NA,NA,123.148000240326,47.5897439720301,889220954
"45","Europe & Central Asia (all income levels)",2009,50.7307033388049,NA,22932.0506086181,96.144416809082,59.0796585083008,12.1396903991699,NA,NA,NA,NA,NA,123.987996578217,47.362535583985,885249764
"46","Europe & Central Asia (all income levels)",2008,47.357025205995,NA,26160.7966966657,96.4872970581055,58.0634498596191,12.1772704124451,NA,NA,NA,NA,NA,124.268996715546,47.1635044911172,881673212
"47","Europe & Central Asia (all income levels)",2007,43.6731372889391,NA,23916.9096456046,96.1508636474609,57.4091300964355,11.8171248435974,NA,NA,NA,NA,NA,123.653995990753,47.0193138146689,878193620
"48","Europe & Central Asia (all income levels)",2006,38.0824794404854,NA,20528.8498372847,95.6985702514648,56.606029510498,12.4910349845887,NA,NA,NA,NA,NA,123.313999176025,46.8430299050366,875202177
"49","Europe & Central Asia (all income levels)",2005,35.2259785161826,NA,19018.9760660461,95.2973709106445,55.3851585388184,12.5503149032593,NA,NA,NA,NA,NA,122.915995121002,46.7047403179149,872539235
"50","Europe & Central Asia (developing only)",2011,38.5741973594179,NA,6876.73531359234,93.6852798461914,48.6654014587402,11.846694946289,NA,NA,NA,NA,63.1920650713265,106.34800195694,42.6671325675501,268711669
"51","Europe & Central Asia (developing only)",2010,33.4084106163059,99.9324778940865,6196.91656631766,92.1298599243164,47.3239784240723,11.7819647789002,NA,NA,NA,NA,NA,108.115005493164,43.7238975748483,266722974
"52","Europe & Central Asia (developing only)",2009,28.5314066077549,NA,5525.56008564857,90.3893280029297,45.3989906311035,12.6567497253418,NA,NA,NA,NA,NA,109.824001789093,43.0000815595954,264780832
"53","Europe & Central Asia (developing only)",2008,23.7296350965022,NA,6678.29025992053,92.5882720947266,44.2048606872559,12.6122598648071,NA,NA,NA,NA,NA,110.500001907349,43.8268810248519,263024964
"54","Europe & Central Asia (developing only)",2007,19.316702963499,NA,5633.57428076036,92.7549819946289,43.4935302734375,11.5609049797058,NA,NA,NA,NA,NA,109.457004070282,43.646891802188,261844393
"55","Europe & Central Asia (developing only)",2006,14.6012201378233,NA,4461.59494252737,91.6554794311523,42.3163604736328,12.8953895568848,NA,NA,NA,NA,NA,108.84200334549,43.2699357133675,260933222
"56","Europe & Central Asia (developing only)",2005,11.9662090188033,NA,3884.08661736642,89.8686828613281,40.1213188171387,12.9149398803711,NA,NA,NA,NA,NA,108.227002620697,43.3254773620206,259795057
"57","European Union",2011,71.5580662923989,NA,36181.2096998683,104.262512207031,65.3488388061523,11.3928699493408,NA,NA,NA,NA,NA,128.576004505157,48.0323532108781,506016478
"58","European Union",2010,70.6308959645273,100,33560.438388808,104.689033508301,64.3464126586914,11.1634197235107,NA,NA,NA,NA,NA,128.582000732422,47.9403669148381,504605527
"59","European Union",2009,67.2146426996618,NA,33774.8775251447,103.052848815918,62.8722610473633,11.5131502151489,NA,NA,NA,NA,NA,128.402996063232,47.6997647434653,503386386
"60","European Union",2008,64.1891368926677,NA,37873.2023384862,102.507469177246,61.6428489685059,11.8005747795105,NA,NA,NA,NA,NA,128.044998645782,47.1222910418205,501908711
"61","European Union",2007,60.2952780129834,NA,35320.8002075814,101.723831176758,60.788818359375,11.6465396881104,NA,NA,NA,NA,NA,127.286994457245,46.9540650560681,500026904
"62","European Union",2006,54.546314424477,NA,30659.0162498931,101.741752624512,60.1520118713379,11.9808349609375,NA,NA,NA,NA,NA,126.446998119354,46.8725842473222,498178694
"63","European Union",2005,50.9720858950831,NA,28838.5065728723,102.305168151855,59.0155181884766,12.0725202560425,NA,NA,NA,NA,NA,125.294005870819,46.6937278948876,496303356
"64","Fragile and conflict affected situations",2011,7.03725267043362,NA,1383.48451004018,44.021900177002,11.0171003341675,NA,0.720146108515254,0.451830518987086,1.62497972197532,NA,29.9271317671643,79.6570003032684,NA,426326189
"65","Fragile and conflict affected situations",2010,6.3442598323712,40.2852818971967,1334.54314105798,43.451099395752,10.9563798904419,NA,0.759219720712404,0.459739234433967,1.67341413422394,NA,NA,77.2090017795563,NA,416682897
"66","Fragile and conflict affected situations",2009,4.13561296325924,NA,1160.34877191638,42.6617012023926,10.6758604049683,NA,0.808578815498737,0.469416417151485,1.74077960699196,NA,NA,76.3409972190857,NA,407278546
"67","Fragile and conflict affected situations",2008,3.40270974770933,NA,1345.39181391912,41.28955078125,10.3188800811768,NA,0.849705236429987,0.496879124672593,1.84938110514425,NA,NA,77.276998758316,NA,398010738
"68","Fragile and conflict affected situations",2007,3.41802089465749,NA,1078.08870545531,39.4775695800781,9.73264980316162,NA,0.916186613930849,0.532622569583356,1.9349453876915,NA,NA,78.245997428894,NA,388892161
"69","Fragile and conflict affected situations",2006,2.26531555751744,NA,875.851641258131,39.2586212158203,9.45843029022217,NA,1.0082285021158,0.589170422349765,2.05927989905381,NA,NA,79.2900025844574,NA,379956074
"70","Fragile and conflict affected situations",2005,1.76842839983075,NA,744.117289145296,37.7852096557617,9.07143020629883,NA,1.08672886220841,0.639000441411207,2.17586483998585,NA,NA,78.4169971942902,NA,371206203
"71","Heavily indebted poor countries (HIPC)",2011,5.74721000599574,NA,806.811458551882,37.6642189025879,7.69721984863281,15.0158548355103,1.2961094228574,0.755818056225195,2.80728262937423,NA,25.7264220328868,58.4379971027374,NA,638737676
"72","Heavily indebted poor countries (HIPC)",2010,5.07643338437377,26.3400366824334,742.209639662665,36.5279083251953,7.22909021377563,18.4289646148682,1.32995042009959,0.749285941423808,2.87895909258684,NA,NA,60.3810012340546,NA,621860240
"73","Heavily indebted poor countries (HIPC)",2009,3.29779512100047,NA,688.30339378064,34.9746589660645,6.49549007415771,18.1756191253662,1.38425545073236,0.767833138794319,2.95061031527662,NA,NA,61.615002155304,NA,605342064
"74","Heavily indebted poor countries (HIPC)",2008,2.60400378654889,NA,702.866784176346,33.1724891662598,6.0755500793457,16.2581405639648,1.4609613316929,0.786089930152729,3.04857027489132,NA,NA,60.8919978141785,NA,589184942
"75","Heavily indebted poor countries (HIPC)",2007,2.44323108448304,NA,599.430818369298,31.0387306213379,5.49726009368896,NA,1.52020027990874,0.823491833766666,3.13898191579625,NA,NA,62.8239989280701,NA,573385048
"76","Heavily indebted poor countries (HIPC)",2006,1.55789561401441,NA,507.802062483889,29.3113708496094,5.18024015426636,NA,1.62286543848197,0.852331003610011,3.26864880686218,NA,NA,62.9410028457642,NA,557936978
"77","Heavily indebted poor countries (HIPC)",2005,1.21344738518784,NA,436.705091421131,27.6600704193115,4.81374979019165,16.9791898727417,1.7109767923391,0.892266615542648,3.38203807842694,NA,NA,61.9379997253418,NA,542837993
"78","High income",2011,70.1557325878723,NA,38839.407110015,99.74682,74.5120162963867,12.6518254280091,NA,NA,NA,NA,NA,126.830995082855,47.5382887799066,1294200190
"79","High income",2010,68.9850432374604,99.2934302588588,36033.6237323361,99.24835,72.8171691894531,12.2722797393799,NA,NA,NA,NA,NA,127.02100276947,47.6076866980685,1286756442
"80","High income",2009,65.5274328270428,NA,34387.9647194615,98.34105,70.2561569213867,12.3041801452637,NA,NA,NA,NA,NA,126.696002483368,47.3577483583929,1278892097
"81","High income",2008,64.160770028557,NA,37191.0247154671,97.79331,68.7406997680664,12.5490398406982,NA,NA,NA,NA,NA,125.945997238159,46.7782707904739,1270823943
"82","High income",2007,62.0732208063251,NA,35056.3302923579,97.31392,67.8489837646484,12.4493503570557,NA,NA,NA,NA,NA,125.189995765686,46.7108668023192,1261801251
"83","High income",2006,56.4979361267846,NA,32113.09217395,97.24132,67.0734634399414,12.6846251487732,NA,NA,NA,NA,NA,124.418997764587,46.6401870433565,1253442910
"84","High income",2005,53.7921080694178,NA,30456.4387656548,97.87314,66.3980712890625,12.6846747398377,NA,NA,NA,NA,NA,123.736000061035,46.6386127617596,1245727751
"85","High income: nonOECD",2011,54.3173208824367,NA,19608.8270231049,94.1953811645508,63.9360504150391,NA,NA,NA,NA,NA,NA,138.38700056076,NA,248047712
"86","High income: nonOECD",2010,49.0330545230931,97.4997923022249,16365.2047733066,91.29296875,62.9161186218262,NA,NA,NA,NA,NA,NA,139.759004116058,50.3193278583551,245923222
"87","High income: nonOECD",2009,39.3110489353691,NA,13974.6495850791,88.6712036132813,62.2881011962891,NA,NA,NA,NA,NA,NA,140.720999240875,49.2780429401842,243585161
"88","High income: nonOECD",2008,36.5231488891765,NA,17207.5336590747,86.6103134155273,62.3804206848145,12.5063152313232,NA,NA,NA,NA,NA,140.226995944977,48.483950963365,241546663
"89","High income: nonOECD",2007,33.5291287987936,NA,14398.1380639031,85.4824523925781,61.7793006896973,NA,NA,NA,NA,NA,NA,138.650000095367,49.2530406898133,239405870
"90","High income: nonOECD",2006,27.1102342825705,NA,12182.9036020998,85.3028335571289,61.2074394226074,13.3700103759766,NA,NA,NA,NA,NA,137.232005596161,49.4435855620215,237544768
"91","High income: nonOECD",2005,23.1856366052011,NA,10383.7308499342,85.1825637817383,60.8269882202148,14.5799503326416,NA,NA,NA,NA,NA,137.893998622894,50.2504751410045,236117427
"92","High income: OECD",2011,73.9078007094297,NA,43426.1555876791,100.913612365723,77.368522644043,12.2266302108765,NA,NA,NA,NA,NA,124.199998378754,46.997575850898,1046152478
"93","High income: OECD",2010,73.7060127133301,99.6771915840588,40697.1972177628,100.982719421387,75.5729064941406,12.080189704895,NA,NA,NA,NA,NA,124.066996574402,47.1028624311634,1040833220
"94","High income: OECD",2009,71.7199711316749,NA,39198.5960561305,100.535423278809,72.5205917358398,12.2632598876954,NA,NA,NA,NA,NA,123.379004001617,46.9742280231554,1035306936
"95","High income: OECD",2008,70.6727818597303,NA,41897.4361311662,100.43318939209,70.5443801879883,12.5490398406982,NA,NA,NA,NA,NA,122.551000118256,46.4449932150293,1029277280
"96","High income: OECD",2007,68.7809626856778,NA,39902.6308393808,100.213996887207,69.5383911132813,12.4493503570557,NA,NA,NA,NA,NA,122.072994709015,46.1972618981929,1022395381
"97","High income: OECD",2006,63.3889953483767,NA,36778.8064392956,100.277786254883,68.6574935913086,12.5692701339722,NA,NA,NA,NA,NA,121.582996845245,46.0746135741521,1015898142
"98","High income: OECD",2005,60.9605419426383,NA,35152.9602622629,101.240692138672,67.8800888061523,12.5186100006104,NA,NA,NA,NA,NA,120.644998550415,45.9341317072482,1009610324
"99","Latin America & Caribbean (all income levels)",2011,39.347214101756,NA,9886.22570344464,88.5369873046875,42.10498046875,15.872579574585,NA,NA,NA,NA,NA,127.302002906799,43.4394023915255,601761237
"100","Latin America & Caribbean (all income levels)",2010,34.7055906706631,94.8506876656506,8921.71851909552,88.7230834960938,40.686450958252,16.4185791015625,NA,NA,NA,NA,NA,127.075004577637,NA,595021781
"101","Latin America & Caribbean (all income levels)",2009,31.0273318554431,NA,7310.43416289505,88.3511123657227,39.0911598205566,NA,NA,NA,NA,NA,NA,127.447998523712,43.6246737953785,588334011
"102","Latin America & Caribbean (all income levels)",2008,26.4938608462163,NA,7873.40987224114,87.8323822021484,37.9811515808105,16.9017753601075,NA,NA,NA,NA,NA,125.276005268097,NA,581692270
"103","Latin America & Caribbean (all income levels)",2007,23.6968404082492,NA,6867.86235288776,86.8700714111328,35.0211181640625,15.0830745697022,NA,NA,NA,NA,NA,124.954998493195,43.1796776584551,575048323
"104","Latin America & Caribbean (all income levels)",2006,20.7468691270167,NA,5897.26698287656,87.1703720092773,33.1920585632324,15.1059350967407,NA,NA,NA,NA,NA,122.679996490479,43.1897871968651,568337478
"105","Latin America & Caribbean (all income levels)",2005,16.6260107012629,NA,5093.05950324804,87.0209274291992,30.504150390625,NA,NA,NA,NA,NA,NA,120.173001289368,43.1428083078104,561503729
"106","Latin America & Caribbean (developing only)",2011,38.7498429266911,NA,9549.0202898339,88.5423278808594,41.0007781982422,15.872579574585,NA,NA,NA,NA,NA,127.743995189667,43.6206848004371,574744408
"107","Latin America & Caribbean (developing only)",2010,34.1893371343975,94.7306243954008,8619.19013752181,88.7298126220703,39.6582298278809,16.2913999557495,NA,NA,NA,NA,NA,127.5750041008,NA,568158111
"108","Latin America & Caribbean (developing only)",2009,30.5125415234111,NA,7032.8735984622,88.3698883056641,38.2283210754395,17.3140745162964,NA,NA,NA,NA,NA,127.862000465393,43.7720014517491,561638962
"109","Latin America & Caribbean (developing only)",2008,25.9584823977722,NA,7589.58760966047,87.7888565063477,37.212329864502,16.32546043396,NA,NA,NA,NA,NA,125.642001628876,NA,555165897
"110","Latin America & Caribbean (developing only)",2007,23.1862491752807,NA,6578.76262451994,86.7572326660156,34.2527694702148,14.6640195846558,NA,NA,NA,NA,NA,125.364005565643,43.381891207486,548693634
"111","Latin America & Caribbean (developing only)",2006,20.1899926815197,NA,5612.6541200425,87.0076065063477,32.596118927002,15.1059350967407,NA,NA,NA,NA,NA,122.99599647522,43.3902354767903,542156081
"112","Latin America & Caribbean (developing only)",2005,16.0499507593738,NA,4840.47214771911,86.8562316894531,29.7728290557861,NA,NA,NA,NA,NA,NA,120.552003383636,43.3219771411813,535502703
"113","Least developed countries: UN classification",2011,5.28935832041487,NA,831.250550494969,40.2858085632324,8.79780006408691,NA,0.980814983494552,0.586144035497026,1.98342111389886,NA,35.0836751897046,62.2929990291595,NA,858041634
"114","Least developed countries: UN classification",2010,4.56309684712179,31.5099597081171,753.953470711706,39.3010101318359,8.14750003814697,15.9167699813842,1.00294809947888,0.584072822986743,2.01320230659369,NA,NA,62.4300003051758,NA,838607768
"115","Least developed countries: UN classification",2009,2.89898332913669,NA,688.26158974478,37.7262992858887,7.27415990829468,NA,1.03446048535483,0.590128827737205,2.03932955447276,NA,NA,61.7760002613068,NA,819734200
"116","Least developed countries: UN classification",2008,2.24164496720989,NA,707.691203784894,35.7866706848145,6.49716997146606,15.6782598495483,1.07923264162132,0.606087341725172,2.09489537596444,NA,NA,60.6369972229004,NA,801350734
"117","Least developed countries: UN classification",2007,1.96787152008245,NA,587.959212196009,34.4376602172852,5.8096399307251,NA,1.11248180263048,0.627864506307936,2.13652755889135,NA,NA,60.8309984207153,NA,783365551
"118","Least developed countries: UN classification",2006,1.12671096486904,NA,484.291520751544,33.4019393920898,5.35377979278564,NA,1.17287778251792,0.648367173938703,2.20236324270359,NA,NA,61.3049983978271,NA,765649069
"119","Least developed countries: UN classification",2005,0.784261368200721,NA,413.246933248223,31.970739364624,4.87134981155396,15.893455028534,1.2214138752766,0.676698392308096,2.26063329422113,NA,NA,60.7339978218079,NA,748106719
"120","Low & middle income",2011,23.32813806548,NA,3861.3266782747,68.5361404418945,23.9979400634766,NA,NA,NA,NA,NA,61.9884664691445,99.2330014705658,NA,5670417987
"121","Low & middle income",2010,20.2436457237503,79.4608341676096,3376.15221408913,66.7604064941406,22.2841701507568,16.0771350860595,NA,NA,NA,NA,NA,98.8730013370514,NA,5597251322
"122","Low & middle income",2009,16.6146822734105,NA,2823.26893640236,64.7087020874023,20.9761505126953,15.9659004211426,NA,NA,NA,NA,NA,98.8349974155426,NA,5525153722
"123","Low & middle income",2008,13.6984638996968,NA,2865.66240974312,63.5919418334961,19.9389705657959,15.5908803939819,NA,NA,NA,NA,NA,98.3860015869141,NA,5453946633
"124","Low & middle income",2007,10.8427319521901,NA,2436.62545869649,61.7008285522461,18.7782192230225,14.9486904144287,NA,NA,NA,NA,NA,97.4550008773804,NA,5383885305
"125","Low & middle income",2006,8.36248291120152,NA,2002.52589460028,59.833080291748,17.800910949707,16.2247905731201,NA,NA,NA,NA,NA,96.3900029659271,NA,5314338190
"126","Low & middle income",2005,6.76155807161458,NA,1723.03953772671,58.5057792663574,16.8091297149658,14.6728200912476,NA,NA,NA,NA,NA,93.8080012798309,NA,5244159221
"127","Low income",2011,5.14975344170083,NA,641.686341924016,43.13621,9.15758037567139,NA,1.17163148684247,0.686242801977152,2.3554778805307,NA,38.9067810057038,64.2080008983612,NA,811875040
"128","Low income",2010,3.75433403890135,31.2461069025061,588.382169448319,42.03708,8.46844005584717,16.8627052307129,1.19398120809079,0.685120129342576,2.38170544470245,NA,NA,63.7199997901917,NA,794273025
"129","Low income",2009,2.83034643328005,NA,551.313992116887,40.54466,7.55080986022949,16.3016891479492,1.22687440094266,0.687783578181251,2.42113631570912,NA,NA,63.2130026817322,NA,777273782
"130","Low income",2008,2.31749807372862,NA,523.397399997252,38.78136,6.78711986541748,NA,1.26968201815868,0.697457531127287,2.49910664050986,NA,NA,62.2579991817474,NA,760826912
"131","Low income",2007,1.78784785729492,NA,451.764355242557,37.16062,6.15619993209839,NA,1.30870237494236,0.718918389076581,2.56491354694738,NA,NA,62.2349977493286,NA,744805505
"132","Low income",2006,1.44338769166471,NA,384.55362286167,36.02234,5.72450017929077,NA,1.38516378817105,0.743042209760774,2.66162047872382,NA,NA,62.3939990997314,NA,729028598
"133","Low income",2005,0.847948217589174,NA,339.436655246641,34.4722,5.26109981536865,NA,1.45345709950972,0.776356086636471,2.76425718240744,NA,NA,62.6030027866364,NA,713362256
"134","Lower middle income",2011,15.5554717191362,NA,1944.03525156094,64.29709,21.6447296142578,NA,NA,NA,0.662155528026006,NA,51.5525820287288,86.0930025577545,NA,2486557941
"135","Lower middle income",2010,12.8931540717239,77.2456882953341,1758.96814355234,61.96769,19.0432891845703,16.4092006683349,NA,NA,0.670684401148926,NA,NA,84.8640024662018,26.3112547214676,2449001778
"136","Lower middle income",2009,9.43626411659748,NA,1416.48629079498,59.40853,17.8879909515381,17.2952899932861,NA,NA,0.66852647030342,NA,NA,85.0899994373322,26.1869342315959,2411761473
"137","Lower middle income",2008,7.82382366856017,NA,1405.11151542371,58.97437,17.0649604797363,15.5886402130127,NA,NA,0.671250809726665,NA,NA,84.825998544693,NA,2374983494
"138","Lower middle income",2007,6.23034532441601,NA,1282.73746444397,57.19132,15.7046098709106,NA,NA,NA,0.67884415127199,NA,NA,85.0560009479523,NA,2338534060
"139","Lower middle income",2006,4.93697177287583,NA,1055.0945412813,55.13483,14.6042900085449,18.3133049011231,NA,NA,0.72449704505333,NA,NA,86.6500020027161,NA,2302338855
"140","Lower middle income",2005,4.0019440081776,NA,900.884052939296,54.11289,14.0243902206421,14.1972351074219,NA,NA,0.733780927883465,NA,NA,83.814001083374,24.2120708955459,2266319752
"141","Middle East & North Africa (all income levels)",2011,30.9920268604241,NA,8270.7627313042,79.9978866577148,31.919059753418,NA,0.100360204992267,0.1,0.103490871257947,NA,63.4776074548372,105.341994762421,NA,388001596
"142","Middle East & North Africa (all income levels)",2010,26.6297156127409,94.6924635547734,7064.19476776942,76.7726821899414,31.1410102844238,NA,0.100354116521291,0.1,0.104113571692516,NA,NA,104.185998439789,19.3492353407325,380654782
"143","Middle East & North Africa (all income levels)",2009,22.2297343409236,NA,6190.54793912062,76.0873184204102,29.1464595794678,NA,0.100691256876977,0.1,0.104724170284266,NA,NA,106.036996841431,18.8802024361902,373173863
"144","Middle East & North Africa (all income levels)",2008,18.3832371185929,NA,7099.46063876769,74.3552322387695,28.5169506072998,12.7683997154236,0.101341324036847,0.100333928271011,0.105321477172092,NA,NA,108.366000652313,20.1191843329757,365551442
"145","Middle East & North Africa (all income levels)",2007,15.0413603774485,NA,5744.86069694097,73.0723571777344,26.5076198577881,NA,0.10162280348122,0.100323274983031,0.106217667213351,NA,NA,100.822997093201,NA,357997667
"146","Middle East & North Africa (all income levels)",2006,11.7924022548432,NA,4961.97074795278,74.2889099121094,24.7943706512451,14.8058204650879,0.102205490896553,0.100627333167376,0.106794710622758,NA,NA,100.846004486084,NA,350621934
"147","Middle East & North Africa (all income levels)",2005,9.75306816804196,NA,4321.09145047883,73.9263381958008,23.907470703125,13.8541097640991,0.102772357194459,0.100918731899463,0.1070657277007,NA,NA,98.8219976425171,NA,343510995
